Date,Block,Demand
01-09-2022,96,6728
01-09-2022,1,10470
01-09-2022,2,10331
01-09-2022,3,10256
01-09-2022,4,10176
01-09-2022,5,10120
01-09-2022,6,9994
01-09-2022,7,9976
01-09-2022,8,9943
01-09-2022,9,9941
01-09-2022,10,9900
01-09-2022,11,9812
01-09-2022,12,9810
01-09-2022,13,9753
01-09-2022,14,9746
01-09-2022,15,9754
01-09-2022,16,9707
01-09-2022,17,9739
01-09-2022,18,9719
01-09-2022,19,9814
01-09-2022,20,9840
01-09-2022,21,10101
01-09-2022,22,10279
01-09-2022,23,11005.25
01-09-2022,24,10672
01-09-2022,25,10753
01-09-2022,26,11586.5
01-09-2022,27,11763
01-09-2022,28,12052
01-09-2022,29,12209
01-09-2022,30,12171.75
01-09-2022,31,12377
01-09-2022,32,12305
01-09-2022,33,12249
01-09-2022,34,12063
01-09-2022,35,11923
01-09-2022,36,11907
01-09-2022,37,11978
01-09-2022,38,12062
01-09-2022,39,12176
01-09-2022,40,12368
01-09-2022,41,12451
01-09-2022,42,11685.75
01-09-2022,43,11615
01-09-2022,44,12340
01-09-2022,45,12182
01-09-2022,46,12196
01-09-2022,47,12033
01-09-2022,48,12190
01-09-2022,49,12102
01-09-2022,50,12018
01-09-2022,51,11921
01-09-2022,52,12013
01-09-2022,53,11728
01-09-2022,54,11528.5
01-09-2022,55,11648
01-09-2022,56,11672
01-09-2022,57,11458
01-09-2022,58,11619
01-09-2022,59,11634
01-09-2022,60,11682
01-09-2022,61,11898
01-09-2022,62,11807
01-09-2022,63,11771
01-09-2022,64,11946
01-09-2022,65,12145
01-09-2022,66,11885.75
01-09-2022,67,12151
01-09-2022,68,12350
01-09-2022,69,12414
01-09-2022,70,12284
01-09-2022,71,12346
01-09-2022,72,12690
01-09-2022,73,12753
01-09-2022,74,13088
01-09-2022,75,13309
01-09-2022,76,13036.75
01-09-2022,77,13245
01-09-2022,78,13147
01-09-2022,79,13032
01-09-2022,80,12945
01-09-2022,81,12773
01-09-2022,82,12654
01-09-2022,83,12609
01-09-2022,84,12523
01-09-2022,85,12447
01-09-2022,86,12311
01-09-2022,87,12167
01-09-2022,88,12085
01-09-2022,89,11945
01-09-2022,90,11874
01-09-2022,91,11555
01-09-2022,92,11490
01-09-2022,93,11229
01-09-2022,94,11130
01-09-2022,95,10985
01-09-2022,96,10850
01-09-2022,1,9093
01-09-2022,2,8998
01-09-2022,3,8893
01-09-2022,4,8807
01-09-2022,5,8745
01-09-2022,6,8592
01-09-2022,7,8540
01-09-2022,8,8248
01-09-2022,9,8371
01-09-2022,10,8324
01-09-2022,11,8285
01-09-2022,12,8227
01-09-2022,13,8156
01-09-2022,14,8314
01-09-2022,15,8264
01-09-2022,16,7997
01-09-2022,17,7938
01-09-2022,18,7904
01-09-2022,19,7822
01-09-2022,20,7750
01-09-2022,21,7571
01-09-2022,22,7403
01-09-2022,23,7010.5
01-09-2022,24,6952
01-09-2022,25,6730
01-09-2022,26,6719
01-09-2022,27,6704
01-09-2022,28,6630
01-09-2022,29,6558
01-09-2022,30,6786.75
01-09-2022,31,6800
01-09-2022,32,6790
01-09-2022,33,6817
01-09-2022,34,6875
01-09-2022,35,7253
01-09-2022,36,7338
01-09-2022,37,7384
01-09-2022,38,7463
01-09-2022,39,7819
01-09-2022,40,7967
01-09-2022,41,8057
01-09-2022,42,7892
01-09-2022,43,8259
01-09-2022,44,8372
01-09-2022,45,8736
01-09-2022,46,8812
01-09-2022,47,7896.5625
01-09-2022,48,8953
01-09-2022,49,8988
01-09-2022,50,8999
01-09-2022,51,9081
01-09-2022,52,9141
01-09-2022,53,9069
01-09-2022,54,7914.9375
01-09-2022,55,8898
01-09-2022,56,8995
01-09-2022,57,9041
01-09-2022,58,8952
01-09-2022,59,9091
01-09-2022,60,9011
01-09-2022,61,8793
01-09-2022,62,8740
01-09-2022,63,8699
01-09-2022,64,8677
01-09-2022,65,8563
01-09-2022,66,8015.75
01-09-2022,67,8383
01-09-2022,68,8284
01-09-2022,69,8126
01-09-2022,70,7993
01-09-2022,71,7917
01-09-2022,72,8055
01-09-2022,73,8471
01-09-2022,74,8926
01-09-2022,75,9102
01-09-2022,76,8814.75
01-09-2022,77,9308
01-09-2022,78,9399
01-09-2022,79,9346
01-09-2022,80,9274
01-09-2022,81,9304
01-09-2022,82,9351
01-09-2022,83,9216
01-09-2022,84,9219
01-09-2022,85,9176
01-09-2022,86,9199
01-09-2022,87,9248
01-09-2022,88,9285
01-09-2022,89,9254
01-09-2022,90,9347
01-09-2022,91,9413
01-09-2022,92,9489
01-09-2022,93,9505
01-09-2022,94,9508
01-09-2022,95,9450
01-09-2022,96,9355
01-09-2022,1,1334
01-09-2022,2,1292.5
01-09-2022,3,1317
01-09-2022,4,1304
01-09-2022,5,1315
01-09-2022,6,1316
01-09-2022,7,1291
01-09-2022,8,1305
01-09-2022,9,1217
01-09-2022,10,1303
01-09-2022,11,1277
01-09-2022,12,1266
01-09-2022,13,1254
01-09-2022,14,1275
01-09-2022,15,1266
01-09-2022,16,1245
01-09-2022,17,1239
01-09-2022,18,1275
01-09-2022,19,1221
01-09-2022,20,1258
01-09-2022,21,1251
01-09-2022,22,1274
01-09-2022,23,1218.25
01-09-2022,24,1270
01-09-2022,25,1246
01-09-2022,26,1219
01-09-2022,27,1273
01-09-2022,28,1307
01-09-2022,29,1269
01-09-2022,30,1225
01-09-2022,31,1292
01-09-2022,32,1272
01-09-2022,33,1263
01-09-2022,34,1301
01-09-2022,35,1308
01-09-2022,36,1288
01-09-2022,37,1247
01-09-2022,38,1241
01-09-2022,39,1270
01-09-2022,40,1265
01-09-2022,41,1266
01-09-2022,42,1310.25
01-09-2022,43,1312
01-09-2022,44,1334
01-09-2022,45,1342
01-09-2022,46,1347
01-09-2022,47,1321
01-09-2022,48,1281
01-09-2022,49,1237.875
01-09-2022,50,1290
01-09-2022,51,1294
01-09-2022,52,1189
01-09-2022,53,1201
01-09-2022,54,1172.6875
01-09-2022,55,1202
01-09-2022,56,1170
01-09-2022,57,1120
01-09-2022,58,1083
01-09-2022,59,1105
01-09-2022,60,1043
01-09-2022,61,1028
01-09-2022,62,1014
01-09-2022,63,980
01-09-2022,64,1002
01-09-2022,65,968
01-09-2022,66,1142.5
01-09-2022,67,1204.375
01-09-2022,68,976
01-09-2022,69,990
01-09-2022,70,1011
01-09-2022,71,1121
01-09-2022,72,1146
01-09-2022,73,1160
01-09-2022,74,1180
01-09-2022,75,1224
01-09-2022,76,1268.5
01-09-2022,77,1191
01-09-2022,78,1217
01-09-2022,79,1249
01-09-2022,80,1259
01-09-2022,81,1170
01-09-2022,82,1182
01-09-2022,83,1190
01-09-2022,84,1148
01-09-2022,85,1207
01-09-2022,86,1228
01-09-2022,87,1205
01-09-2022,88,1228
01-09-2022,89,1277.75
01-09-2022,90,1148
01-09-2022,91,1204
01-09-2022,92,1208
01-09-2022,93,1170
01-09-2022,94,1194
01-09-2022,95,1191
01-09-2022,96,1186
01-09-2022,1,1877
01-09-2022,2,1884
01-09-2022,3,1900
01-09-2022,4,1921
01-09-2022,5,1930
01-09-2022,6,1905
01-09-2022,7,1900
01-09-2022,8,1858.25
01-09-2022,9,1868
01-09-2022,10,1872
01-09-2022,11,1884
01-09-2022,12,1868
01-09-2022,13,1833
01-09-2022,14,1837
01-09-2022,15,1838
01-09-2022,16,1831
01-09-2022,17,1834
01-09-2022,18,1844
01-09-2022,19,1831
01-09-2022,20,1845
01-09-2022,21,1857
01-09-2022,22,1881
01-09-2022,23,1857.5
01-09-2022,24,1924
01-09-2022,25,1910
01-09-2022,26,1991
01-09-2022,27,2003
01-09-2022,28,1999
01-09-2022,29,1984
01-09-2022,30,1978.25
01-09-2022,31,1923
01-09-2022,32,1877
01-09-2022,33,1897
01-09-2022,34,1912
01-09-2022,35,1957
01-09-2022,36,1904
01-09-2022,37,1925
01-09-2022,38,1900
01-09-2022,39,1919
01-09-2022,40,1902
01-09-2022,41,1909
01-09-2022,42,1886.25
01-09-2022,43,1926
01-09-2022,44,1894
01-09-2022,45,1918
01-09-2022,46,1927
01-09-2022,47,1895.4375
01-09-2022,48,1864
01-09-2022,49,1916
01-09-2022,50,1884.375
01-09-2022,51,1875
01-09-2022,52,1892
01-09-2022,53,1938
01-09-2022,54,1808.6875
01-09-2022,55,1929
01-09-2022,56,1972
01-09-2022,57,1929
01-09-2022,58,1994
01-09-2022,59,2023
01-09-2022,60,1954
01-09-2022,61,1959
01-09-2022,62,1943
01-09-2022,63,1922
01-09-2022,64,1901.75
01-09-2022,65,1968
01-09-2022,66,1871
01-09-2022,67,1879
01-09-2022,68,1957
01-09-2022,69,1944
01-09-2022,70,1914
01-09-2022,71,1901
01-09-2022,72,1868
01-09-2022,73,1949
01-09-2022,74,1939
01-09-2022,75,1995
01-09-2022,76,1978.5
01-09-2022,77,2049
01-09-2022,78,2090
01-09-2022,79,2101
01-09-2022,80,2075
01-09-2022,81,2051
01-09-2022,82,2050
01-09-2022,83,2053
01-09-2022,84,2059
01-09-2022,85,2036
01-09-2022,86,2050
01-09-2022,87,2016
01-09-2022,88,1982
01-09-2022,89,1966
01-09-2022,90,1961
01-09-2022,91,1873
01-09-2022,92,1815
01-09-2022,93,1795
01-09-2022,94,1820
01-09-2022,95,1804
01-09-2022,96,1814
01-09-2022,1,1168
01-09-2022,2,1177
01-09-2022,3,1215
01-09-2022,4,1182
01-09-2022,5,1184
01-09-2022,6,1161
01-09-2022,7,1171
01-09-2022,8,1153
01-09-2022,9,1165
01-09-2022,10,1138
01-09-2022,11,1125
01-09-2022,12,1156
01-09-2022,13,1158
01-09-2022,14,1151
01-09-2022,15,1141
01-09-2022,16,1145
01-09-2022,17,1118
01-09-2022,18,1143
01-09-2022,19,1145
01-09-2022,20,1152
01-09-2022,21,1174
01-09-2022,22,1187
01-09-2022,23,1185.25
01-09-2022,24,1256
01-09-2022,25,1364
01-09-2022,26,1398
01-09-2022,27,1452
01-09-2022,28,1471
01-09-2022,29,1517
01-09-2022,30,1475.25
01-09-2022,31,1512
01-09-2022,32,1466
01-09-2022,33,1445
01-09-2022,34,1457
01-09-2022,35,1425
01-09-2022,36,1441
01-09-2022,37,1449
01-09-2022,38,1502
01-09-2022,39,1485
01-09-2022,40,1520
01-09-2022,41,1509
01-09-2022,42,1426.5
01-09-2022,43,1489
01-09-2022,44,1492
01-09-2022,45,1462
01-09-2022,46,1458
01-09-2022,47,1428.125
01-09-2022,48,1489
01-09-2022,49,1472
01-09-2022,50,1471
01-09-2022,51,1474
01-09-2022,52,1462
01-09-2022,53,1461
01-09-2022,54,1310.6875
01-09-2022,55,1402
01-09-2022,56,1434
01-09-2022,57,1468
01-09-2022,58,1463
01-09-2022,59,1448
01-09-2022,60,1468
01-09-2022,61,1502
01-09-2022,62,1499
01-09-2022,63,1504
01-09-2022,64,1506
01-09-2022,65,1479
01-09-2022,66,1396.5
01-09-2022,67,1474
01-09-2022,68,1457
01-09-2022,69,1432
01-09-2022,70,1403
01-09-2022,71,1369
01-09-2022,72,1368
01-09-2022,73,1348
01-09-2022,74,1357
01-09-2022,75,1319
01-09-2022,76,1274
01-09-2022,77,1367
01-09-2022,78,1427
01-09-2022,79,1450
01-09-2022,80,1444
01-09-2022,81,1407
01-09-2022,82,1393
01-09-2022,83,1359
01-09-2022,84,1379
01-09-2022,85,1352
01-09-2022,86,1338
01-09-2022,87,1324
01-09-2022,88,1323
01-09-2022,89,1321
01-09-2022,90,1323
01-09-2022,91,1293
01-09-2022,92,1191.25
01-09-2022,93,1247
01-09-2022,94,1242
01-09-2022,95,1225
01-09-2022,96,1230
01-09-2022,1,11256
01-09-2022,2,11183
01-09-2022,3,11152
01-09-2022,4,11069
01-09-2022,5,10991
01-09-2022,6,10821
01-09-2022,7,10765
01-09-2022,8,10742
01-09-2022,9,10730
01-09-2022,10,10695
01-09-2022,11,10541
01-09-2022,12,10518
01-09-2022,13,10464
01-09-2022,14,10417
01-09-2022,15,10348
01-09-2022,16,10317
01-09-2022,17,10303
01-09-2022,18,10319
01-09-2022,19,10819
01-09-2022,20,10816
01-09-2022,21,11232
01-09-2022,22,10844
01-09-2022,23,10797.25
01-09-2022,24,10899
01-09-2022,25,10530
01-09-2022,26,10597
01-09-2022,27,10134
01-09-2022,28,9948
01-09-2022,29,9242
01-09-2022,30,8614.25
01-09-2022,31,9010
01-09-2022,32,8983
01-09-2022,33,8902
01-09-2022,34,9044
01-09-2022,35,9119
01-09-2022,36,9341
01-09-2022,37,9454
01-09-2022,38,9462
01-09-2022,39,9665
01-09-2022,40,9679
01-09-2022,41,9861
01-09-2022,42,9532.25
01-09-2022,43,10332
01-09-2022,44,10409
01-09-2022,45,10994
01-09-2022,46,11039
01-09-2022,47,10742.1875
01-09-2022,48,11798
01-09-2022,49,12048
01-09-2022,50,12128
01-09-2022,51,11625
01-09-2022,52,11657
01-09-2022,53,11246
01-09-2022,54,10274.875
01-09-2022,55,11227
01-09-2022,56,11309
01-09-2022,57,10987
01-09-2022,58,11132
01-09-2022,59,11137
01-09-2022,60,11253
01-09-2022,61,11155
01-09-2022,62,11269
01-09-2022,63,11162
01-09-2022,64,11182
01-09-2022,65,10619
01-09-2022,66,9983.5
01-09-2022,67,10436
01-09-2022,68,10488
01-09-2022,69,10393
01-09-2022,70,10541
01-09-2022,71,10454
01-09-2022,72,10347
01-09-2022,73,9559
01-09-2022,74,9440
01-09-2022,75,10010
01-09-2022,76,9137.75
01-09-2022,77,9309
01-09-2022,78,9017.5
01-09-2022,79,9690
01-09-2022,80,9887
01-09-2022,81,9535
01-09-2022,82,9687
01-09-2022,83,9919
01-09-2022,84,9952
01-09-2022,85,9568
01-09-2022,86,9734
01-09-2022,87,10070
01-09-2022,88,10204
01-09-2022,89,10029
01-09-2022,90,9920
01-09-2022,91,10364
01-09-2022,92,10566
01-09-2022,93,10618
01-09-2022,94,10523
01-09-2022,95,11085
01-09-2022,96,11379
01-09-2022,1,6071
01-09-2022,2,5999
01-09-2022,3,5902
01-09-2022,4,5809
01-09-2022,5,5754
01-09-2022,6,5631
01-09-2022,7,5558
01-09-2022,8,5503
01-09-2022,9,5420
01-09-2022,10,5363
01-09-2022,11,5298
01-09-2022,12,5232
01-09-2022,13,5158
01-09-2022,14,5065
01-09-2022,15,5011
01-09-2022,16,4962
01-09-2022,17,4902
01-09-2022,18,4857
01-09-2022,19,4820
01-09-2022,20,4758
01-09-2022,21,4728
01-09-2022,22,4709
01-09-2022,23,4380.75
01-09-2022,24,4617
01-09-2022,25,4579
01-09-2022,26,4629
01-09-2022,27,4611
01-09-2022,28,4575
01-09-2022,29,4548
01-09-2022,30,4235.25
01-09-2022,31,4507
01-09-2022,32,4498
01-09-2022,33,4494
01-09-2022,34,4653
01-09-2022,35,4598
01-09-2022,36,4679
01-09-2022,37,4817
01-09-2022,38,4967
01-09-2022,39,5117
01-09-2022,40,5262
01-09-2022,41,5343
01-09-2022,42,5015.75
01-09-2022,43,5521
01-09-2022,44,5602
01-09-2022,45,5609
01-09-2022,46,5691
01-09-2022,47,5154.125
01-09-2022,48,5664
01-09-2022,49,5723
01-09-2022,50,5743
01-09-2022,51,5744
01-09-2022,52,5775
01-09-2022,53,5660
01-09-2022,54,5209.1875
01-09-2022,55,5770
01-09-2022,56,5879
01-09-2022,57,5952
01-09-2022,58,6133
01-09-2022,59,6272
01-09-2022,60,6372
01-09-2022,61,6425
01-09-2022,62,6433
01-09-2022,63,6453
01-09-2022,64,6423
01-09-2022,65,6360
01-09-2022,66,5780.25
01-09-2022,67,6215
01-09-2022,68,6114
01-09-2022,69,6044
01-09-2022,70,5971
01-09-2022,71,5838
01-09-2022,72,5753
01-09-2022,73,5654
01-09-2022,74,5640
01-09-2022,75,5338
01-09-2022,76,5200
01-09-2022,77,5723
01-09-2022,78,5697
01-09-2022,79,5801
01-09-2022,80,5802
01-09-2022,81,5773
01-09-2022,82,5782
01-09-2022,83,5812
01-09-2022,84,5864
01-09-2022,85,5866
01-09-2022,86,5928
01-09-2022,87,6056
01-09-2022,88,6154
01-09-2022,89,6265
01-09-2022,90,6354
01-09-2022,91,6424
01-09-2022,92,6497
01-09-2022,93,6468
01-09-2022,94,6477
01-09-2022,95,6410
01-09-2022,96,6388
01-09-2022,1,2546
01-09-2022,2,2520
01-09-2022,3,2477
01-09-2022,4,2472
01-09-2022,5,2456
01-09-2022,6,2407
01-09-2022,7,2395
01-09-2022,8,2383
01-09-2022,9,2393
01-09-2022,10,2356
01-09-2022,11,2349
01-09-2022,12,2332
01-09-2022,13,2334.375
01-09-2022,14,2323
01-09-2022,15,2303
01-09-2022,16,2296
01-09-2022,17,2295
01-09-2022,18,2315
01-09-2022,19,2327
01-09-2022,20,2336
01-09-2022,21,2390
01-09-2022,22,2446
01-09-2022,23,2490.5
01-09-2022,24,2585
01-09-2022,25,2670
01-09-2022,26,2767
01-09-2022,27,2831
01-09-2022,28,2866
01-09-2022,29,2870
01-09-2022,30,2815.5
01-09-2022,31,2882
01-09-2022,32,2847
01-09-2022,33,2815
01-09-2022,34,2836
01-09-2022,35,2783
01-09-2022,36,2786
01-09-2022,37,2757
01-09-2022,38,2776
01-09-2022,39,2828
01-09-2022,40,2871
01-09-2022,41,2736
01-09-2022,42,2754
01-09-2022,43,2905
01-09-2022,44,2873
01-09-2022,45,2900
01-09-2022,46,2921
01-09-2022,47,2776.875
01-09-2022,48,2918
01-09-2022,49,2914
01-09-2022,50,2906
01-09-2022,51,2897
01-09-2022,52,2916
01-09-2022,53,2863
01-09-2022,54,2776.75
01-09-2022,55,2875
01-09-2022,56,2884
01-09-2022,57,2921
01-09-2022,58,2832.1875
01-09-2022,59,2950
01-09-2022,60,2972
01-09-2022,61,2953
01-09-2022,62,2950
01-09-2022,63,2954
01-09-2022,64,2964
01-09-2022,65,2985
01-09-2022,66,2939.75
01-09-2022,67,3004
01-09-2022,68,3041
01-09-2022,69,3086
01-09-2022,70,3071
01-09-2022,71,2985.25
01-09-2022,72,3122
01-09-2022,73,3105
01-09-2022,74,3178
01-09-2022,75,3294
01-09-2022,76,3407.5
01-09-2022,77,3445
01-09-2022,78,3431
01-09-2022,79,3462
01-09-2022,80,3374
01-09-2022,81,3342
01-09-2022,82,3323
01-09-2022,83,3342
01-09-2022,84,3326.25
01-09-2022,85,3289
01-09-2022,86,3268
01-09-2022,87,3205
01-09-2022,88,3128
01-09-2022,89,3079
01-09-2022,90,3038
01-09-2022,91,2982
01-09-2022,92,2904
01-09-2022,93,2793
01-09-2022,94,2732
01-09-2022,95,2647
01-09-2022,96,2608
01-09-2022,1,256
01-09-2022,2,253
01-09-2022,3,251
01-09-2022,4,247
01-09-2022,5,235.9375
01-09-2022,6,242
01-09-2022,7,237
01-09-2022,8,241
01-09-2022,9,243
01-09-2022,10,235
01-09-2022,11,236
01-09-2022,12,233
01-09-2022,13,228
01-09-2022,14,224
01-09-2022,15,225
01-09-2022,16,226
01-09-2022,17,225
01-09-2022,18,220
01-09-2022,19,219
01-09-2022,20,216
01-09-2022,21,206
01-09-2022,22,199
01-09-2022,23,199.328125
01-09-2022,24,195
01-09-2022,25,200
01-09-2022,26,190
01-09-2022,27,199
01-09-2022,28,206
01-09-2022,29,212
01-09-2022,30,213.25
01-09-2022,31,211
01-09-2022,32,213
01-09-2022,33,216
01-09-2022,34,220.8125
01-09-2022,35,215
01-09-2022,36,217.25
01-09-2022,37,223
01-09-2022,38,224
01-09-2022,39,214
01-09-2022,40,226
01-09-2022,41,224
01-09-2022,42,212.125
01-09-2022,43,220
01-09-2022,44,224
01-09-2022,45,215
01-09-2022,46,212
01-09-2022,47,221.6875
01-09-2022,48,211
01-09-2022,49,214
01-09-2022,50,205
01-09-2022,51,202
01-09-2022,52,206
01-09-2022,53,211
01-09-2022,54,247.6875
01-09-2022,55,206
01-09-2022,56,205
01-09-2022,57,207
01-09-2022,58,183
01-09-2022,59,172
01-09-2022,60,182
01-09-2022,61,188
01-09-2022,62,187
01-09-2022,63,196
01-09-2022,64,210
01-09-2022,65,202
01-09-2022,66,229
01-09-2022,67,206
01-09-2022,68,226.5
01-09-2022,69,205
01-09-2022,70,209
01-09-2022,71,219
01-09-2022,72,242
01-09-2022,73,266
01-09-2022,74,279
01-09-2022,75,284
01-09-2022,76,294.75
01-09-2022,77,271
01-09-2022,78,276
01-09-2022,79,284
01-09-2022,80,280
01-09-2022,81,281
01-09-2022,82,279
01-09-2022,83,283
01-09-2022,84,278
01-09-2022,85,274
01-09-2022,86,272
01-09-2022,87,271
01-09-2022,88,266
01-09-2022,89,264
01-09-2022,90,265
01-09-2022,91,260
01-09-2022,92,258
01-09-2022,93,252
01-09-2022,94,253
01-09-2022,95,252
01-09-2022,96,247
01-09-2022,1,49
01-09-2022,2,47
01-09-2022,3,45
01-09-2022,4,45.5
01-09-2022,5,43.984375
01-09-2022,6,46
01-09-2022,7,45
01-09-2022,8,43
01-09-2022,9,40
01-09-2022,10,40.76171875
01-09-2022,11,38.88962841
01-09-2022,12,40.67578125
01-09-2022,13,38.97202594
01-09-2022,14,39
01-09-2022,15,39.26367188
01-09-2022,16,38.78458429
01-09-2022,17,37.08570068
01-09-2022,18,39.03515625
01-09-2022,19,41.41561757
01-09-2022,20,41
01-09-2022,21,44
01-09-2022,22,49
01-09-2022,23,54.5
01-09-2022,24,62
01-09-2022,25,69
01-09-2022,26,74
01-09-2022,27,75
01-09-2022,28,83
01-09-2022,29,85
01-09-2022,30,88.5
01-09-2022,31,93
01-09-2022,32,90
01-09-2022,33,89
01-09-2022,34,84
01-09-2022,35,78
01-09-2022,36,69
01-09-2022,37,77
01-09-2022,38,76
01-09-2022,39,77
01-09-2022,40,75
01-09-2022,41,65.25
01-09-2022,42,64.25
01-09-2022,43,71
01-09-2022,44,70
01-09-2022,45,62
01-09-2022,46,61
01-09-2022,47,63.125
01-09-2022,48,69
01-09-2022,49,64.875
01-09-2022,50,67.328125
01-09-2022,51,68
01-09-2022,52,71
01-09-2022,53,70
01-09-2022,54,69.5
01-09-2022,55,68
01-09-2022,56,71
01-09-2022,57,77
01-09-2022,58,76.26171875
01-09-2022,59,80
01-09-2022,60,79.53808594
01-09-2022,61,86
01-09-2022,62,91
01-09-2022,63,95
01-09-2022,64,100
01-09-2022,65,94.5
01-09-2022,66,95.25
01-09-2022,67,103
01-09-2022,68,92.00097656
01-09-2022,69,108
01-09-2022,70,101.7071533
01-09-2022,71,111
01-09-2022,72,107.125
01-09-2022,73,108
01-09-2022,74,107
01-09-2022,75,105
01-09-2022,76,100.875
01-09-2022,77,92
01-09-2022,78,101
01-09-2022,79,99
01-09-2022,80,97
01-09-2022,81,93
01-09-2022,82,92
01-09-2022,83,91
01-09-2022,84,87
01-09-2022,85,88
01-09-2022,86,85
01-09-2022,87,81
01-09-2022,88,78
01-09-2022,89,74
01-09-2022,90,67
01-09-2022,91,64
01-09-2022,92,62
01-09-2022,93,57
01-09-2022,94,54
01-09-2022,95,45
01-09-2022,96,49
01-09-2022,1,81
01-09-2022,2,82
01-09-2022,3,81
01-09-2022,4,79
01-09-2022,5,76
01-09-2022,6,77
01-09-2022,7,78.34765625
01-09-2022,8,74
01-09-2022,9,75
01-09-2022,10,73.375
01-09-2022,11,74
01-09-2022,12,73
01-09-2022,13,75
01-09-2022,14,74
01-09-2022,15,73
01-09-2022,16,75.59375
01-09-2022,17,75
01-09-2022,18,76
01-09-2022,19,81
01-09-2022,20,85
01-09-2022,21,95
01-09-2022,22,108
01-09-2022,23,114.75
01-09-2022,24,132
01-09-2022,25,143
01-09-2022,26,148
01-09-2022,27,147
01-09-2022,28,140.375
01-09-2022,29,144
01-09-2022,30,138.25
01-09-2022,31,137
01-09-2022,32,127
01-09-2022,33,130
01-09-2022,34,120
01-09-2022,35,123
01-09-2022,36,115
01-09-2022,37,117
01-09-2022,38,113
01-09-2022,39,114
01-09-2022,40,116
01-09-2022,41,116.3398438
01-09-2022,42,114.0625
01-09-2022,43,110
01-09-2022,44,109
01-09-2022,45,106.1992188
01-09-2022,46,104
01-09-2022,47,105.71875
01-09-2022,48,101
01-09-2022,49,98
01-09-2022,50,101
01-09-2022,51,96.31835938
01-09-2022,52,99.6897583
01-09-2022,53,103
01-09-2022,54,105.2695313
01-09-2022,55,105
01-09-2022,56,107
01-09-2022,57,104
01-09-2022,58,109
01-09-2022,59,112
01-09-2022,60,113
01-09-2022,61,115
01-09-2022,62,122
01-09-2022,63,127
01-09-2022,64,129
01-09-2022,65,131
01-09-2022,66,129.1992188
01-09-2022,67,128
01-09-2022,68,131
01-09-2022,69,136
01-09-2022,70,141
01-09-2022,71,159
01-09-2022,72,180
01-09-2022,73,199
01-09-2022,74,203
01-09-2022,75,187
01-09-2022,76,173.75
01-09-2022,77,159
01-09-2022,78,153
01-09-2022,79,157
01-09-2022,80,154
01-09-2022,81,148
01-09-2022,82,140
01-09-2022,83,139
01-09-2022,84,132
01-09-2022,85,127
01-09-2022,86,116
01-09-2022,87,115
01-09-2022,88,112
01-09-2022,89,105
01-09-2022,90,100
01-09-2022,91,95
01-09-2022,92,90
01-09-2022,93,87
01-09-2022,94,89
01-09-2022,95,88
01-09-2022,96,85
01-09-2022,1,232
01-09-2022,2,220
01-09-2022,3,217
